"name"|"cost"|"discount"|"originalPrice"|"ratings"|"noReviews"|"votes"|"Product Weight"|"Product Depth"|"Product Width"|"Product Height"|"Country of Manufacture"|"Age Group"|"Type"|"Series"|"Filling Material"|"Size"|"Washable"|"Ideal For"|"Number of Contents"|"Character"|"Rechargeable"|"Powered by"|"Battery Type"|" "|" Hamleys is available online exclusively on Flipkart. "|"Height"|"Width"|"Depth"|"External Material"|"Machine Washable"|"Brand"|"With Pillow Cover"|"Ideal Usage"|"Model Name"|"Model ID"|"Color"|"Sales Package"|" For Safety Sake, Remove All Tags and Plastic Loops Before Giving this Item to the Child "|"Weight"|"Sound Support"|" The color of the delivered product may vary from what is shown in the image "|" Customer may get any one of the two product based on availability "|" Color may slightly vary. "|" The design of the giraffe may slightly vary from what is shown in the image "|" Ribbons may vary "|" Color and Style of the Bow may vary "|" Exact color of product may vary from the color in the image "|" The bow color of the delivered doll may vary from what is shown in the image "|" The ribbon color and the design may vary from what is shown in the image. "|" The color of bow of the delivered product may vary from what is shown in the image "|" The design of the delivered product may slightly vary from what is shown in the image "|" The color of the product displayed may differ from the actual product, Due to scarcity of this product, color of muffler may vary. "|" Color may slightly vary "|" Color may vary. "|" Product displayed on the website may slightly vary. "|" Color of the ball might vary "|" Colour of the Pot might Vary "|""|ImageURL"
E soft Folding Cushion with Elephant - 12 Inch|454|53%|970||||450 g|16 inch|4 inch|N/A|India|1 - 5 Years|Cushions & Pillows|N/A|N/A|12 Inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Indian Gift Bazaar Shining Ribbon Teddy - 16 inch|349|45%|639||||500 g|8 inch|7 inch|N/A|India|0 - 12 Years|Teddy Bears|N/A|N/A|16 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Soft Buddies Cute Dog - Large - 14 inch|629|10%|699|3||1|485 g|13 inch|11 inch|N/A|India|3 - 14 Years|Pets & Animals|N/A|100% Polyester Staple Fibre|14 inch|N/A|N/A|N/A|Dog|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
`A` Smile Toys & More Large Teddy Bear - 48 inch|2367|||5||2|2600 g|0 inch|47 inch|N/A|India|3 - 4 Years|Teddy Bears|N/A|Polyester, Fiber|Large, 48 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Joey Toys C. Teddy - 30 inch|2007|40%|3369|5||1|2400 g|18.8 inch|27.5 inch|N/A|India|1 - 16 Years|Teddy Bears|Teddy Bear|Polyester, Cotton|Large, 30 inch|N/A|N/A|N/A|Teddy Bear|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
A Smile Toys & More Bow Teddy - 25 inch|1327|||5||1|1150 g|0 inch|0 inch|N/A|India|3 - 5 Years|Teddy Bears|N/A|Polyester, Cotton|Large, 25 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Surbhi Digital Printed Cushion Fish - 14 inch|275|31%|399||||270 g|3 inch|14 inch|N/A|India|0 - 99 Years|Cushions & Pillows|N/A|Polyester|14 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Perfect Petzzz Collie - 5.1 inch|2999||||||550 g|7.3 inch|12.7 inch|5.1 inch|China|3 - 15 Years|Pets & Animals|N/A|N/A|5.1 inch|N/A|Boys, Girls|N/A|N/A|No|Battery|1 Alkaline Battery|D Size Battery|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Wild Republic Wild Watcher Minis Tiger - 5 inch|292|10%|325|4|1|1|47 g|2.1 inch|7.5 inch|5 inch|China|1 - 10 Years|Pets & Animals|N/A|N/A|5 inch|Yes|Boys, Girls|N/A|N/A|N/A|Non Battery|N/A|1 Stuff Toy|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Hamleys Musical Soft Toy - Alien - 8 inch|1499||||||N/A|N/A|N/A|N/A|N/A|Cartoon Characters|Girls, Boys|N/A|N/A|Yes|N/A|8 inch|N/A|N/A|Battery|3 AA Batteries|1 Toy, Batteries not Included|N/A|3 - 7 Years|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
NSK SOFT TOYS Heart - 7.87 inch|249||||||80 g|1.96 inch|9 inch|N/A|India|3 - 20 Years|Pets & Animals|NSK SOFT TOYS|Polyester|7.87 inch|N/A|N/A|N/A|Heart|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Disney Tigger Floppy - 17 inch|1259|10%|1399|4.5|1|4|China|N/A|N/A|N/A|3 - 15 Years|Cartoon Characters|Yes|N/A|N/A|Non Battery|Boys, Girls|Tigger|N/A|17 inch|N/A|1 Tigger Floppy|N/A|Soft and Cuddly Form|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|240 g|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Fullmoon Pillow - 10 Inch|399|46%|749|5|1|6|300 g|4 inch|15 inch|N/A|China|5 - 20 Years|Cushions & Pillows|N/A|N/A|10 Inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Fun Toys Super Soft Teddy Bear - 26.7717 inch|1259|30%|1799||||1040 g|8.66142 inch|17.3 inch|N/A|India|0 - 100 Years|Teddy Bears|N/A|Polyester Staple Fibre|26.7717 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Prince Soft BrownDog - 12.5 Inch|210|57%|499||||500 g|12 inch|6 inch|N/A|China|3 - 5 Years|Pets & Animals|N/A|N/A|12.5 Inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Disney Dumbo Animal Tale Range - 10 inch|720|9%|799|4.4|5|30|150 g|N/A|N/A|N/A|China|3 - 15 Years|Cartoon Characters|N/A|N/A|10 inch|Yes|Girls, Boys|N/A|Dumbo|N/A|Non Battery|N/A|Soft and Cuddly Form|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Prince Playable Pug Dog - 23 Inch|659|52%|1399||||500 g|12.1 inch|6 inch|N/A|China|3 - 5 Years|Pets & Animals|N/A|N/A|23 Inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Ty Bungle Monkey - 13 inch|699|||5||1|208 g|N/A|N/A|N/A|USA|2 - 15 Years|Pets & Animals|N/A|N/A|13 inch|Yes|Girls, Boys|N/A|N/A|N/A|Non Battery|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Ty Boos Waddles Penguin - 6 inch|449||||||96 g|2.8 inch|4 inch|N/A|USA|2 - 10 Years|Pets & Animals|N/A|N/A|6 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Soft Buddies Naughty Elephant - 16 inch|539|10%|599||||475 g|10 inch|11 inch|N/A|India|3 - 14 Years|Pets & Animals|N/A|100% Polyester Staple Fibre|16 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Tickles Hippo Teddy - 6 inch|330|23%|432||||100 g|2 inch|4 inch|N/A|India|3 - 6 Years|Pets & Animals|Animal Shop|Fiber|Medium, 6 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Tickles Pingu - 10 inch|499|28%|699|5||1|100 g|4.7 inch|5.9 inch|9.8 inch|India|2 - 10 Years|Pets & Animals|Animal Shop|Fiber|Medium, 10 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Surbhi Monkey - 7.9 inch|275|31%|399||||165 g|4 inch|4 inch|N/A|India|0 - 83 Years|Pets & Animals|N/A|Polyester|7.9 inch|N/A|N/A|N/A|Pets|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Soft Buddies Whale - 18 inch|359|10%|399||||150 g|11 inch|10 inch|N/A|India|3 - 15 Years|Pets & Animals|N/A|100% Polyester Staple Fibre|18 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Play N Pets Lying Horse 35 Cms - 13.7 inch|630|9%|699||||0.5 g|13.7 inch|26 inch|N/A|China|8 - 20 Years|Pets & Animals|N/A|N/A|Medium, 13.7 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Tickles Cap Teddy - 13 inch|330|47%|625||||100 g|7 inch|8 inch|N/A|India|3 - 6 Years|Teddy Bears|Teddy Bears|Fiber|Medium, 13 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Tickles Dog on Heart Pillow - 20 inch|899|25%|1199|1|1|1|400 g|8 inch|8 inch|N/A|India|3 - 6 Years|Pets & Animals|Animal Shop|Fiber|Medium, 20 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
NICI Tiger - 9.84 inch|558|25%|745|3.7||3|130 g|N/A|N/A|N/A|N/A|1 - 15 Years|Pets & Animals|N/A|N/A|9.84 inch|N/A|Girls, Boys|N/A|N/A|N/A|Non Battery|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Surbhi Giraffe - 6.3 inch|200||||||80 g|5.1 inch|3.6 inch|N/A|India|3 - 98 Years|Pets & Animals|N/A|Polyester Fiber|6.3 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Joey Toys Soft Teddy - 19.6 inch|857|40%|1449|5||1|800 g|14 inch|12.5 inch|N/A|India|1 - 25 Years|Teddy Bears|Teddy Bear|Polyester, Cotton|Medium, 19.6 inch|N/A|N/A|N/A|Teddy Bear|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Surbhi Huggable Teddy - 16.9 Inch|620|31%|900||||315 g|3.9 inch|7.9 inch|N/A|India|3 - 99 Years|Teddy Bears|N/A|Polyester Fiber|16.9 Inch|N/A|N/A|N/A|Teddy Bear|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Wild Republic Noodlee Doos Giraffe - 3.6 inch|649|||4.5|2|2|230 g|3 inch|51 inch|3.6 inch|China|3 - 16 Years|Pets & Animals|N/A|N/A|3.6 inch|Yes|Boys, Girls|N/A|N/A|N/A|Non Battery|N/A|Surface Wash|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Hamleys Musical Soft Toy - Duck - 8 inch|1499||||||N/A|N/A|N/A|N/A|N/A|Pets & Animals|Boys, Girls|N/A|N/A|Yes|N/A|8 inch|N/A|N/A|Battery|3 AA Batteries|Batteries not Included, 1 Toy|N/A|3 - 7 Years|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Glitz Baby Butterfly Pouch - 6.6 Inch|299|40%|499||||100 g|5.5 inch|12.5 inch|N/A|India|5 - 7 Years|Interactive Soft Toys|Butterfly|Soft Fur|Small, 6.6 Inch|N/A|N/A|N/A|Butterfly|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Tickles I Love You Love Pillow|450|24%|599||||N/A|N/A|N/A|N/A|N/A|N/A|Decorative Cushion|N/A|Polyfill|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|38 cm|N/A|Pile Cloth|Yes|Tickles|No|Back, Head, Neck|I Love You|AT-C030|Pink|Pillow|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Acctu Toys Teddy Brown Bear Sitting -23 inch - 23 inch|699|41%|1199|1||1|800 g|13 inch|16 inch|N/A|India|2 - 25 Years|Teddy Bears|N/A|Polyster, Cotton|Medium, 23 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Mera Toy Shop Animal Ball - Pig - 10.5 Inch|224|25%|299||||160 g|10 inch|10.5 inch|N/A|China|0 - 2 Years|Pets & Animals|N/A|N/A|Medium, 10.5 Inch|N/A|N/A|N/A|Ball|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Disney Minnie in Blue Color Dotted Dress - 8 inch|499||||||N/A|3.93 inch|7.48 inch|9.44 inch|China|2 - 15 Years|Cartoon Characters|N/A|N/A|8 inch|Yes|Girls|1|Minnie Mouse|N/A|Non Battery|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
EDUEDGE Lets Do Drama - Parrot - 10 inch|270|11%|305|4|1|1|80 g|1 inch|4 inch|N/A|India|3 - 15 Years|Puppets|N/A|Cloth|10 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Soft Buddies Golden Retreiver Dog - 12 inch|629|10%|699||||230 g|5 inch|9 inch|N/A|India|3 - 12 Years|Pets & Animals|N/A|100% Polyester Staple Fibre|12 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Angry Birds Plush-Piglet|499|9%|549|4.5|2|14|40 g|8.27 inch|8.66 inch|11.81 inch|China|3 - 12 Years|N/A|N/A|N/A|8 inch|N/A|Boys, Girls|1|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Wild Republic Playful Babies-Snow Leopard - 7 inch|345|18%|425|2.7|1|3|N/A|N/A|N/A|N/A|China|3 - 12 Years|Pets & Animals|N/A|N/A|7 inch|N/A|Boys, Girls|1|N/A|N/A|N/A|N/A|Ultra Plush Stuffing|N/A|N/A|N/A|N/A|Fabric|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Indian Gift Bazaar Purple Wedding Dress Teddy Hanging - 7 inch|249|37%|399||||200 g|3 inch|5 inch|N/A|India|1 - 6 Years|Teddy Bears|N/A|N/A|7 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Glitz Baby 2 In 1 Toy Puffy Cute Dog Pillow - 8.6 Inch|399|20%|499||||250 g|5.5 inch|9.4 inch|N/A|India|5 - 7 Years|Cushions & Pillows|Cartoon|Soft Fur|Small, 8.6 Inch|N/A|N/A|N/A|Cartoon|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Play N Pets Rabbit with Heart - 11.81 inch|359|40%|599||||300 g|7.08 inch|7.87 inch|11.81 inch|India|0 - 16 Years|Pets & Animals|N/A|Polyester|Medium, 11.81 inch|Yes|Boys, Girls|N/A|N/A|N/A|Non Battery|N/A|Machine Washable|N/A|30.31 inch|22.44 inch|22.44 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
A Smile Toys & More Horse - 56 Inch|827|||5|||865 g|0 Inch|0 Inch|N/A|India|3 - 5 Years|Pets & Animals|N/A|Polyester, Cotton|Small, 56 Inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Prince Walt DisneyS Mickey Mouse - 11 Inch|349|65%|999||||500 g|4 inch|4 inch|N/A|China|3 - 5 Years|Cartoon Characters|N/A|N/A|11 Inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Indian Gift Bazaar Cap Teddy with Car Hanging Teddy - 18 inch|399|53%|849||||800 g|8 inch|11 inch|N/A|India|1 - 6 Years|Teddy Bears|N/A|N/A|18 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Prince Furred Red Heart Pillow - 13 Inch|249|58%|599||||500 g|5 inch|10 inch|N/A|China|3 - 5 Years|Cushions & Pillows|N/A|N/A|13 Inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Tickles Cute Doll - 36 cm|456|19%|568||||250 g|4 inch|4 inch|N/A|India|1 - 16 Years|Dolls|Doll|Fiber|36 cm, 36 cm|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Indian Gift Bazaar Multi-Coloured Teddy with Car Hanging Teddy - 17 inch|499|41%|849||||600 g|8 inch|12 inch|N/A|India|1 - 6 Years|Teddy Bears|N/A|N/A|17 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
